order_id,order_date,region,state,product,category,sub_category,customer_name,sales,profit
CA-2015-102281,2015-10-12,East,New York,Xerox 205,Office Supplies,Paper,Mark Packer,51.84,24.8832
CA-2015-102281,2015-10-12,East,New York,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Mark Packer,626.352,46.9764
CA-2015-102281,2015-10-12,East,New York,4009 Highlighters by Sanford,Office Supplies,Art,Mark Packer,19.9,6.567
CA-2015-131457,2015-10-31,West,California,Poly String Tie Envelopes,Office Supplies,Envelopes,Mary Zewe,14.28,6.7116
CA-2014-140004,2014-03-21,East,Ohio,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Cassandra Brandow,7.408,1.2038
CA-2014-140004,2014-03-21,East,Ohio,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,Cassandra Brandow,6.048,1.5876
CA-2017-107720,2017-11-06,East,New Jersey,Decoflex Hanging Personal Folder File,Office Supplies,Storage,Valerie Mitchum,46.26,12.0276
US-2017-124303,2017-07-06,East,Pennsylvania,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,Fred Hopkins,2.946,-2.2586
US-2017-124303,2017-07-06,East,Pennsylvania,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,Paper,Fred Hopkins,16.056,5.8203
CA-2017-105074,2017-06-24,East,Ohio,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,Maria Bertelson,21.744,6.795
CA-2014-133690,2014-08-03,West,Colorado,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Furniture,Tables,Bruce Stewart,218.75,-161.875
CA-2014-133690,2014-08-03,West,Colorado,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Bruce Stewart,2.6,0.2925
US-2017-116701,2017-12-17,Central,Texas,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,Logan Currie,66.284,-178.9668
CA-2017-126382,2017-06-03,South,Tennessee,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,Heather Kirkland,35.168,9.6712
CA-2017-108329,2017-12-09,West,California,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones,Laurel Elliston,444.768,44.4768
CA-2017-135860,2017-12-01,Central,Michigan,"Tennsco Lockers, Gray",Office Supplies,Storage,Joseph Holt,83.92,5.8744
CA-2017-135860,2017-12-01,Central,Michigan,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,Joseph Holt,131.98,35.6346
CA-2017-135860,2017-12-01,Central,Michigan,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,Joseph Holt,15.92,7.4824
CA-2017-135860,2017-12-01,Central,Michigan,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,Joseph Holt,52.29,16.2099
CA-2017-135860,2017-12-01,Central,Michigan,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,Joseph Holt,91.99,3.6796
CA-2015-101007,2015-02-09,Central,Texas,Memorex Micro Travel Drive 8 GB,Technology,Accessories,Michael Stewart,20.8,6.5
CA-2015-146262,2015-01-02,East,Ohio,Avery 505,Office Supplies,Labels,Victoria Wilson,23.68,8.88
CA-2015-146262,2015-01-02,East,Ohio,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,Victoria Wilson,452.45,-244.323
CA-2015-146262,2015-01-02,East,Ohio,Speck Products Candyshell Flip Case,Technology,Phones,Victoria Wilson,62.982,-14.6958
CA-2015-146262,2015-01-02,East,Ohio,Cisco 9971 IP Video Phone Charcoal,Technology,Machines,Victoria Wilson,1188.0,-950.4
CA-2015-146262,2015-01-02,East,Ohio,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Victoria Wilson,89.584,4.4792
CA-2016-130162,2016-10-28,West,California,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,Storage,Jonathan Howell,93.06,26.0568
CA-2016-130162,2016-10-28,West,California,Adtran 1202752G1,Technology,Phones,Jonathan Howell,302.376,22.6782
CA-2015-169397,2015-12-24,East,Ohio,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,Joni Blumstein,5.584,1.8148
CA-2015-169397,2015-12-24,East,Ohio,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,Paper,Joni Blumstein,22.704,8.2302
CA-2015-169397,2015-12-24,East,Ohio,Ibico Standard Transparent Covers,Office Supplies,Binders,Joni Blumstein,19.776,-13.8432
CA-2015-169397,2015-12-24,East,Ohio,"Executive Impressions 14"" Two-Color Numerals Wall Clock",Furniture,Furnishings,Joni Blumstein,72.704,19.0848
CA-2015-169397,2015-12-24,East,Ohio,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,Machines,Joni Blumstein,479.988,-383.9904
CA-2015-169397,2015-12-24,East,Ohio,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,Joni Blumstein,27.168,2.7168
CA-2015-163055,2015-08-09,Central,Michigan,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,Art,David Smith,2.2,0.968
CA-2015-163055,2015-08-09,Central,Michigan,Bevis 36 x 72 Conference Tables,Furniture,Tables,David Smith,622.45,136.939
CA-2015-163055,2015-08-09,Central,Michigan,Rogers Deluxe File Chest,Office Supplies,Storage,David Smith,21.98,0.2198
US-2015-145436,2015-02-28,South,Tennessee,Global Low Back Tilter Chair,Furniture,Chairs,Valerie Dominguez,161.568,-28.2744
US-2015-145436,2015-02-28,South,Tennessee,"Global Push Button Manager's Chair, Indigo",Furniture,Chairs,Valerie Dominguez,389.696,43.8408
US-2014-156216,2014-09-13,South,North Carolina,GBC Instant Index System for Binding Systems,Office Supplies,Binders,Erin Ashbrook,18.648,-12.432
US-2017-100930,2017-04-07,South,Florida,Bush Advantage Collection Round Conference Table,Furniture,Tables,Christopher Schild,233.86,-102.048
US-2017-100930,2017-04-07,South,Florida,Bretford Rectangular Conference Table Tops,Furniture,Tables,Christopher Schild,620.6145,-248.2458
US-2017-100930,2017-04-07,South,Florida,GBC Instant Index System for Binding Systems,Office Supplies,Binders,Christopher Schild,5.328,-3.552
US-2017-100930,2017-04-07,South,Florida,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,Christopher Schild,258.072,0.0
US-2017-100930,2017-04-07,South,Florida,Logitech P710e Mobile Speakerphone,Technology,Accessories,Christopher Schild,617.976,-7.7247
CA-2017-160514,2017-11-12,West,California,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,David Bremer,10.56,4.752
CA-2016-157749,2016-06-04,Central,Illinois,Xerox 1957,Office Supplies,Paper,Ken Lonsdale,25.92,9.396
CA-2016-157749,2016-06-04,Central,Illinois,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings,Ken Lonsdale,419.68,-356.728
CA-2016-157749,2016-06-04,Central,Illinois,Staple-based wall hangings,Furniture,Furnishings,Ken Lonsdale,11.688,-4.6752
CA-2016-157749,2016-06-04,Central,Illinois,PureGear Roll-On Screen Protector,Technology,Phones,Ken Lonsdale,31.984,11.1944
CA-2016-157749,2016-06-04,Central,Illinois,KI Conference Tables,Furniture,Tables,Ken Lonsdale,177.225,-120.513
CA-2016-157749,2016-06-04,Central,Illinois,Eldon 100 Class Desk Accessories,Furniture,Furnishings,Ken Lonsdale,4.044,-2.8308
CA-2016-157749,2016-06-04,Central,Illinois,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,Art,Ken Lonsdale,7.408,1.2038
CA-2014-131926,2014-06-01,Central,Minnesota,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Dianna Wilson,2001.86,580.5394
CA-2014-131926,2014-06-01,Central,Minnesota,Safco Steel Mobile File Cart,Office Supplies,Storage,Dianna Wilson,166.72,41.68
CA-2014-131926,2014-06-01,Central,Minnesota,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper,Dianna Wilson,47.88,23.94
CA-2014-131926,2014-06-01,Central,Minnesota,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,Dianna Wilson,1503.25,496.0725
CA-2014-131926,2014-06-01,Central,Minnesota,Xerox 205,Office Supplies,Paper,Dianna Wilson,25.92,12.4416
CA-2016-154739,2016-12-10,West,California,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs,Logan Haushalter,321.568,28.1372
CA-2016-145625,2016-09-11,West,California,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,Kelly Collister,7.61,3.5767
CA-2016-145625,2016-09-11,West,California,Logitech P710e Mobile Speakerphone,Technology,Accessories,Kelly Collister,3347.37,636.0003
CA-2016-146941,2016-12-10,East,New York,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,Storage,Delfina Latchford,80.58,22.5624
CA-2016-146941,2016-12-10,East,New York,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,Delfina Latchford,361.92,162.864
US-2015-159982,2015-11-28,Central,Illinois,Eldon 100 Class Desk Accessories,Furniture,Furnishings,Dan Reichenbach,12.132,-8.4924
US-2015-159982,2015-11-28,Central,Illinois,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Dan Reichenbach,82.368,-19.5624
US-2015-159982,2015-11-28,Central,Illinois,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,Dan Reichenbach,53.92,4.044
US-2015-159982,2015-11-28,Central,Illinois,Logitech Mobile Speakerphone P710e - speaker phone,Technology,Phones,Dan Reichenbach,647.904,56.6916
CA-2017-163139,2017-12-01,East,New York,Sabrent 4-Port USB 2.0 Hub,Technology,Accessories,Craig Carreira,20.37,6.9258
CA-2017-163139,2017-12-01,East,New York,Safco Industrial Shelving,Office Supplies,Storage,Craig Carreira,221.55,6.6465
CA-2017-163139,2017-12-01,East,New York,Acco 3-Hole Punch,Office Supplies,Binders,Craig Carreira,17.52,6.132
US-2017-155299,2017-06-08,Central,Texas,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances,Dorris liebe,1.624,-4.466
US-2014-106992,2014-09-19,Central,Texas,Lexmark MX611dhe Monochrome Laser Printer,Technology,Machines,Sean Braxton,3059.982,-509.997
US-2014-106992,2014-09-19,Central,Texas,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines,Sean Braxton,2519.958,-251.9958
CA-2016-125318,2016-06-06,Central,Illinois,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Roy Collins,328.224,28.7196
CA-2015-155040,2015-11-10,West,California,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Alan Hwang,79.9,35.156
CA-2017-136826,2017-06-16,South,North Carolina,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Claudia Bergmann,14.016,4.7304
CA-2016-111010,2016-01-22,East,New Jersey,Bagged Rubber Bands,Office Supplies,Fasteners,Paul Gonzalez,7.56,0.3024
US-2017-145366,2017-12-09,East,Ohio,Safco Commercial Shelving,Office Supplies,Storage,Christine Abelman,37.208,-7.4416
US-2017-145366,2017-12-09,East,Ohio,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,Christine Abelman,57.576,21.591
CA-2017-163979,2017-12-28,West,California,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,Kristen Hastings,725.84,210.4936
CA-2015-155334,2015-07-30,West,California,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Helen Andreada,209.93,92.3692
CA-2015-155334,2015-07-30,West,California,Regeneration Desk Collection,Furniture,Furnishings,Helen Andreada,5.28,2.3232
CA-2015-155334,2015-07-30,West,California,Presstex Flexible Ring Binders,Office Supplies,Binders,Helen Andreada,10.92,4.095
CA-2017-118136,2017-09-16,West,California,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Barry Blumstein,8.82,4.0572
CA-2017-118136,2017-09-16,West,California,Newell 330,Office Supplies,Art,Barry Blumstein,5.98,1.5548
CA-2017-132976,2017-10-13,East,Pennsylvania,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper,Andrew Gjertsen,11.648,4.0768
CA-2017-132976,2017-10-13,East,Pennsylvania,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,Paper,Andrew Gjertsen,18.176,5.9072
CA-2017-132976,2017-10-13,East,Pennsylvania,Eldon Simplefile Box Office,Office Supplies,Storage,Andrew Gjertsen,59.712,5.9712
CA-2017-132976,2017-10-13,East,Pennsylvania,Avery 489,Office Supplies,Labels,Andrew Gjertsen,24.84,8.694
US-2015-161991,2015-09-26,Central,Texas,Round Ring Binders,Office Supplies,Binders,Steven Cartwright,2.08,-3.432
US-2015-161991,2015-09-26,Central,Texas,Bose SoundLink Bluetooth Speaker,Technology,Phones,Steven Cartwright,1114.4,376.11
CA-2015-130890,2015-11-02,West,California,"Bevis Round Bullnose 29"" High Table Top",Furniture,Tables,Jas O'Carroll,1038.84,51.942
CA-2015-130883,2015-09-26,West,Oregon,Easy-staple paper,Office Supplies,Paper,Tracy Blumstein,141.76,47.844
CA-2015-130883,2015-09-26,West,Oregon,Microsoft Arc Touch Mouse,Technology,Accessories,Tracy Blumstein,239.8,47.96
CA-2015-130883,2015-09-26,West,Oregon,Xerox 216,Office Supplies,Paper,Tracy Blumstein,31.104,10.8864
CA-2016-112697,2016-12-18,South,Florida,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,Alan Haines,254.058,-169.372
CA-2016-112697,2016-12-18,South,Florida,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Appliances,Alan Haines,194.528,24.316
CA-2016-112697,2016-12-18,South,Florida,Premier Automatic Letter Opener,Office Supplies,Supplies,Alan Haines,961.48,-204.3145
CA-2016-110772,2016-11-20,East,Ohio,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,Nick Zandusky,19.096,6.6836
CA-2016-110772,2016-11-20,East,Ohio,Avery 512,Office Supplies,Labels,Nick Zandusky,18.496,6.2424
CA-2016-110772,2016-11-20,East,Ohio,Logitech Wireless Gaming Headset G930,Technology,Accessories,Nick Zandusky,255.984,54.3966
CA-2016-110772,2016-11-20,East,Ohio,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,Nick Zandusky,86.97,-48.7032
CA-2014-111451,2014-12-26,West,Colorado,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings,Kelly Lampkin,300.416,78.8592
CA-2014-111451,2014-12-26,West,Colorado,Global Deluxe Office Fabric Chairs,Furniture,Chairs,Kelly Lampkin,230.352,20.1558
CA-2014-111451,2014-12-26,West,Colorado,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Furniture,Furnishings,Kelly Lampkin,218.352,-24.5646
CA-2014-111451,2014-12-26,West,Colorado,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Kelly Lampkin,78.6,-62.88
CA-2014-111451,2014-12-26,West,Colorado,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Fasteners,Kelly Lampkin,27.552,9.2988
CA-2016-142545,2016-10-28,East,New Jersey,Xerox 223,Office Supplies,Paper,Jonathan Doherty,32.4,15.552
CA-2016-142545,2016-10-28,East,New Jersey,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Jonathan Doherty,1082.48,10.8248
CA-2016-142545,2016-10-28,East,New Jersey,Xerox 1939,Office Supplies,Paper,Jonathan Doherty,56.91,27.3168
CA-2016-142545,2016-10-28,East,New Jersey,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings,Jonathan Doherty,77.6,38.024
CA-2016-142545,2016-10-28,East,New Jersey,Avery Premier Heavy-Duty Binder with Round Locking Rings,Office Supplies,Binders,Jonathan Doherty,14.28,6.5688
US-2017-152380,2017-11-19,Central,Illinois,BPI Conference Tables,Furniture,Tables,Jonathan Howell,219.075,-131.445
CA-2015-144253,2015-05-04,East,New York,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Furniture,Furnishings,Alan Schoenberger,26.8,12.864
CA-2014-130960,2014-12-30,Central,Michigan,Newell 350,Office Supplies,Art,Ken Brennan,9.84,2.8536
CA-2014-111003,2014-06-01,East,New Jersey,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,Binders,Corey Roper,45.48,20.9208
CA-2014-111003,2014-06-01,East,New Jersey,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Office Supplies,Art,Corey Roper,289.2,83.868
CA-2017-126774,2017-04-15,South,Virginia,Faber Castell Col-Erase Pencils,Office Supplies,Art,Shahid Hopkins,4.89,2.0049
CA-2016-142902,2016-09-12,West,Colorado,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,Ben Peterman,15.136,3.5948
CA-2016-142902,2016-09-12,West,Colorado,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,Ben Peterman,466.768,52.5114
CA-2016-142902,2016-09-12,West,Colorado,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Ben Peterman,15.232,1.7136
CA-2016-142902,2016-09-12,West,Colorado,Avery 509,Office Supplies,Labels,Ben Peterman,6.264,2.0358
CA-2014-120887,2014-09-27,East,New Jersey,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Furniture,Furnishings,Thomas Seio,87.54,37.6422
CA-2014-167850,2014-08-09,South,Florida,AT&T 1070 Corded Phone,Technology,Phones,Andy Gerbode,178.384,22.298
CA-2014-167850,2014-08-09,South,Florida,Xerox 21,Office Supplies,Paper,Andy Gerbode,15.552,5.4432
CA-2014-164259,2014-12-28,East,Pennsylvania,"Boston School Pro Electric Pencil Sharpener, 1670",Office Supplies,Art,Sung Pak,99.136,8.6744
CA-2014-164973,2014-11-04,East,New York,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,Nathan Mautz,135.882,24.1568
CA-2014-164973,2014-11-04,East,New York,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,Nathan Mautz,3991.98,1995.99
CA-2014-164973,2014-11-04,East,New York,Panasonic Kx-TS550,Technology,Phones,Nathan Mautz,275.94,80.0226
CA-2014-164973,2014-11-04,East,New York,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,Nathan Mautz,360.0,129.6
CA-2014-164973,2014-11-04,East,New York,"Trav-L-File Heavy-Duty Shuttle II, Black",Office Supplies,Storage,Nathan Mautz,43.57,13.071
CA-2014-156601,2014-09-19,West,California,OIC Binder Clips,Office Supplies,Fasteners,Frank Atkinson,7.16,3.58
CA-2016-162138,2016-04-23,West,California,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,Grace Kelly,251.52,81.744
CA-2016-162138,2016-04-23,West,California,Logitech Wireless Headset h800,Technology,Accessories,Grace Kelly,99.99,34.9965
CA-2017-153339,2017-11-03,South,Tennessee,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,Don Jones,15.992,0.9995
US-2016-141544,2016-08-30,East,Pennsylvania,Aastra 57i VoIP phone,Technology,Phones,Patrick O'Brill,290.898,-67.8762
US-2016-141544,2016-08-30,East,Pennsylvania,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,Patrick O'Brill,54.224,3.389
US-2016-141544,2016-08-30,East,Pennsylvania,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Patrick O'Brill,786.744,-258.5016
US-2016-141544,2016-08-30,East,Pennsylvania,Round Specialty Laser Printer Labels,Office Supplies,Labels,Patrick O'Brill,100.24,33.831
US-2016-141544,2016-08-30,East,Pennsylvania,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,Patrick O'Brill,37.764,-27.6936
US-2016-150147,2016-04-25,East,Pennsylvania,AT&T 841000 Phone,Technology,Phones,John Lucas,82.8,-20.7
US-2016-150147,2016-04-25,East,Pennsylvania,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders,John Lucas,20.724,-13.816
US-2016-150147,2016-04-25,East,Pennsylvania,Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders,John Lucas,4.896,-3.4272
